,año,clave_entidad,entidad,clave_municipio,municipio,bien_juridico_afectado,tipo_delito,subtipo_delito,modalidad,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
12229,2020,19,Nuevo León,19006,Apodaca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,148,113,142,183,168,151,165,190,162,153,126,142
12230,2020,19,Nuevo León,19007,Aramberri,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,2,4,4,1,2,2,3,1,5,1,2
12231,2020,19,Nuevo León,19008,Bustamante,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,3,2,1,0,0,0,0,2,0,0
12232,2020,19,Nuevo León,19009,Cadereyta Jiménez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,39,32,51,13,29,19,39,38,108,96,49,54
12233,2020,19,Nuevo León,19010,El Carmen,La familia,Violencia familiar,Violencia familiar,Violencia familiar,27,22,44,31,31,37,35,37,46,35,31,30
12234,2020,19,Nuevo León,19011,Cerralvo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,6,5,0,8,3,0,5,2,2,2
12235,2020,19,Nuevo León,19012,Ciénega de Flores,La familia,Violencia familiar,Violencia familiar,Violencia familiar,16,15,28,17,12,23,13,21,28,28,25,17
12236,2020,19,Nuevo León,19013,China,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,2,2,7,5,5,3,0,2,2,2,4
12237,2020,19,Nuevo León,19014,Doctor Arroyo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,9,5,7,4,3,4,7,0,4,3,1,3
12238,2020,19,Nuevo León,19015,Doctor Coss,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,1,0
12239,2020,19,Nuevo León,19016,Doctor González,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,1,0,1,0,1,0,0,1,1,2
12240,2020,19,Nuevo León,19017,Galeana,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,6,5,9,8,9,9,8,10,10,10,3
12241,2020,19,Nuevo León,19018,García,La familia,Violencia familiar,Violencia familiar,Violencia familiar,126,128,169,122,99,147,141,162,150,154,138,144
12242,2020,19,Nuevo León,19019,San Pedro Garza García,La familia,Violencia familiar,Violencia familiar,Violencia familiar,22,11,20,16,24,25,32,27,24,19,29,19
12243,2020,19,Nuevo León,19020,General Bravo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,0,1,2,2,1,0,0,0,0
12244,2020,19,Nuevo León,19021,General Escobedo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,117,155,183,99,118,166,137,172,150,157,128,106
12245,2020,19,Nuevo León,19022,General Terán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,5,7,1,6,2,2,4,1,1,5,4
12246,2020,19,Nuevo León,19023,General Treviño,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12247,2020,19,Nuevo León,19024,General Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,2,0,2,1,1,0,0,0,0
12248,2020,19,Nuevo León,19025,General Zuazua,La familia,Violencia familiar,Violencia familiar,Violencia familiar,20,24,19,21,30,22,26,23,19,27,18,22
12249,2020,19,Nuevo León,19026,Guadalupe,La familia,Violencia familiar,Violencia familiar,Violencia familiar,139,143,182,129,159,161,155,145,157,155,127,95
12250,2020,19,Nuevo León,19027,Los Herreras,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,2,1,0,1,0,2,1,1,0
12251,2020,19,Nuevo León,19028,Higueras,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,1,0,1,0,1
12252,2020,19,Nuevo León,19029,Hualahuises,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,0,1,2,1,1,0,1,4,2,0
12253,2020,19,Nuevo León,19030,Iturbide,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,0,0,1,4,0,0,1,0
12254,2020,19,Nuevo León,19031,Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,120,105,101,77,114,128,141,217,227,203,155,148
12255,2020,19,Nuevo León,19032,Lampazos de Naranjo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,3,4,1,6,2,5,1,6,2,2
12256,2020,19,Nuevo León,19033,Linares,La familia,Violencia familiar,Violencia familiar,Violencia familiar,9,32,28,14,8,43,5,24,41,31,43,26
12257,2020,19,Nuevo León,19034,Marín,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,5,2,2,1,0,1,1,3,1,2
12258,2020,19,Nuevo León,19035,Melchor Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,2,1,1,0,0,2,0,0
12259,2020,19,Nuevo León,19036,Mier y Noriega,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,1
12260,2020,19,Nuevo León,19037,Mina,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,3,1,2,2,4,2,0,2,3
12261,2020,19,Nuevo León,19038,Montemorelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,19,27,26,22,25,32,14,35,35,30,28
12262,2020,19,Nuevo León,19039,Monterrey,La familia,Violencia familiar,Violencia familiar,Violencia familiar,261,225,348,202,263,279,279,336,350,301,290,200
12263,2020,19,Nuevo León,19040,Parás,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
12264,2020,19,Nuevo León,19041,Pesquería,La familia,Violencia familiar,Violencia familiar,Violencia familiar,31,25,51,45,42,55,56,68,52,62,56,47
12265,2020,19,Nuevo León,19042,Los Ramones,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,1,1,1,0,0,1,2,4,0,1
12266,2020,19,Nuevo León,19043,Rayones,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,1
12267,2020,19,Nuevo León,19044,Sabinas Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,12,5,14,7,11,8,10,14,12,6,7,11
12268,2020,19,Nuevo León,19045,Salinas Victoria,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,29,30,11,20,27,19,20,33,24,19,15
12269,2020,19,Nuevo León,19046,San Nicolás de los Garza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,77,58,70,58,85,78,83,81,77,95,64,60
12270,2020,19,Nuevo León,19047,Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,4,3,4,2,6,3,8,4,4,3,8
12271,2020,19,Nuevo León,19048,Santa Catarina,La familia,Violencia familiar,Violencia familiar,Violencia familiar,67,70,75,53,69,101,82,67,101,76,69,57
12272,2020,19,Nuevo León,19049,Santiago,La familia,Violencia familiar,Violencia familiar,Violencia familiar,7,5,11,5,5,4,27,3,6,11,17,9
12273,2020,19,Nuevo León,19050,Vallecillo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,2,0,2,0,0,0,1
12274,2020,19,Nuevo León,19051,Villaldama,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,4,1,0,4,0,2,0,0,1,2
12275,2020,20,Oaxaca,20001,Abejones,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12276,2020,20,Oaxaca,20002,Acatlán de Pérez Figueroa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,3,1,0,0,0,1,2,1,0,0
12277,2020,20,Oaxaca,20003,Asunción Cacalotepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12278,2020,20,Oaxaca,20004,Asunción Cuyotepeji,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
12279,2020,20,Oaxaca,20005,Asunción Ixtaltepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,2,1,1,1,0,1,2,5,0,1
12280,2020,20,Oaxaca,20006,Asunción Nochixtlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,6,3,2,7,2,4,6,4,5,3,1
12281,2020,20,Oaxaca,20007,Asunción Ocotlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,2,0,1,0
12282,2020,20,Oaxaca,20008,Asunción Tlacolulita,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12283,2020,20,Oaxaca,20009,Ayotzintepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,1,0,0
12284,2020,20,Oaxaca,20010,El Barrio de la Soledad,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,1,1,0,1,0,1,2,3,2,0
12285,2020,20,Oaxaca,20011,Calihualá,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
12286,2020,20,Oaxaca,20012,Candelaria Loxicha,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,3,1,3,2,2
12287,2020,20,Oaxaca,20013,Ciénega de Zimatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,2,0,1,0,1,0,0,0,0,0
12288,2020,20,Oaxaca,20014,Ciudad Ixtepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,5,3,1,2,5,6,9,5,6,3,5
12289,2020,20,Oaxaca,20015,Coatecas Altas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
12290,2020,20,Oaxaca,20016,Coicoyán de las Flores,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12291,2020,20,Oaxaca,20017,La Compañía,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,1,0,0
12292,2020,20,Oaxaca,20018,Concepción Buenavista,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,1,0,0,0,0,0,0,0,0
12293,2020,20,Oaxaca,20019,Concepción Pápalo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,1,0,0,0,0,0,0,0,0,0
12294,2020,20,Oaxaca,20020,Constancia del Rosario,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,0,0,0,0,1,0,0,0,0,0
12295,2020,20,Oaxaca,20021,Cosolapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,1,0
12296,2020,20,Oaxaca,20022,Cosoltepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12297,2020,20,Oaxaca,20023,Cuilápam de Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,5,9,11,5,5,3,5,3,7,7,10,5
12298,2020,20,Oaxaca,20024,Cuyamecalco Villa de Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12299,2020,20,Oaxaca,20025,Chahuites,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,1,3,0,3,1,2,1,1
12300,2020,20,Oaxaca,20026,Chalcatongo de Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,1,0,0,1,1
12301,2020,20,Oaxaca,20027,Chiquihuitlán de Benito Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12302,2020,20,Oaxaca,20028,Heroica Ciudad de Ejutla de Crespo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,5,3,4,1,6,5,3,3,6,4,5,3
12303,2020,20,Oaxaca,20029,Eloxochitlán de Flores Magón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,2,0,0,0
12304,2020,20,Oaxaca,20030,El Espinal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,1,3,0,1,0,1,3,0,0
12305,2020,20,Oaxaca,20031,Tamazulápam del Espíritu Santo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,1,0,2,0
12306,2020,20,Oaxaca,20032,Fresnillo de Trujano,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12307,2020,20,Oaxaca,20033,Guadalupe Etla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,1,0,0,0,1,0,0
12308,2020,20,Oaxaca,20034,Guadalupe de Ramírez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
12309,2020,20,Oaxaca,20035,Guelatao de Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12310,2020,20,Oaxaca,20036,Guevea de Humboldt,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
12311,2020,20,Oaxaca,20037,Mesones Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,1,0
12312,2020,20,Oaxaca,20038,Villa Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12313,2020,20,Oaxaca,20039,Heroica Ciudad de Huajuapan de León,La familia,Violencia familiar,Violencia familiar,Violencia familiar,23,34,29,13,19,16,24,14,23,15,25,23
12314,2020,20,Oaxaca,20040,Huautepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12315,2020,20,Oaxaca,20041,Huautla de Jiménez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,3,1,0,2,0,0,4,6,5,6
12316,2020,20,Oaxaca,20042,Ixtlán de Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1,0,1,2,1,0,2,2,0
12317,2020,20,Oaxaca,20043,Heroica Ciudad de Juchitán de Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,21,23,17,19,13,11,11,14,20,20,20,15
12318,2020,20,Oaxaca,20044,Loma Bonita,La familia,Violencia familiar,Violencia familiar,Violencia familiar,7,3,3,2,3,1,2,3,6,3,3,6
12319,2020,20,Oaxaca,20045,Magdalena Apasco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,1,2,1,0,1,1,2,2,0,4
12320,2020,20,Oaxaca,20046,Magdalena Jaltepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
12321,2020,20,Oaxaca,20047,Santa Magdalena Jicotlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12322,2020,20,Oaxaca,20048,Magdalena Mixtepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12323,2020,20,Oaxaca,20049,Magdalena Ocotlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,1,0,0,0
12324,2020,20,Oaxaca,20050,Magdalena Peñasco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12325,2020,20,Oaxaca,20051,Magdalena Teitipac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,1,0,1,1,0,0,0,0,0,0
12326,2020,20,Oaxaca,20052,Magdalena Tequisistlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
12327,2020,20,Oaxaca,20053,Magdalena Tlacotepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12328,2020,20,Oaxaca,20054,Magdalena Zahuatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12329,2020,20,Oaxaca,20055,Mariscala de Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,1,0,1,0,0,0,1
12330,2020,20,Oaxaca,20056,Mártires de Tacubaya,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,1,0,0
12331,2020,20,Oaxaca,20057,Matías Romero Avendaño,La familia,Violencia familiar,Violencia familiar,Violencia familiar,6,4,4,4,6,7,2,4,3,8,4,4
12332,2020,20,Oaxaca,20058,Mazatlán Villa de Flores,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,2,0,1,1,1,0,0
12333,2020,20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,8,19,7,7,9,4,2,12,14,1,11
12334,2020,20,Oaxaca,20060,Mixistlán de la Reforma,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12335,2020,20,Oaxaca,20061,Monjas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
12336,2020,20,Oaxaca,20062,Natividad,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12337,2020,20,Oaxaca,20063,Nazareno Etla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,1,2,2,3,1,0
12338,2020,20,Oaxaca,20064,Nejapa de Madero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,2,0,1,1,1,1,0
12339,2020,20,Oaxaca,20065,Ixpantepec Nieves,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12340,2020,20,Oaxaca,20066,Santiago Niltepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,1,0,0,1
12341,2020,20,Oaxaca,20067,Oaxaca de Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,92,108,119,80,73,65,104,86,90,99,87,85
12342,2020,20,Oaxaca,20068,Ocotlán de Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,10,6,2,3,1,6,1,6,1,1,4
12343,2020,20,Oaxaca,20069,La Pe,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12344,2020,20,Oaxaca,20070,Pinotepa de Don Luis,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,2,0,2,2,1,0,2,0,0,0
12345,2020,20,Oaxaca,20071,Pluma Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12346,2020,20,Oaxaca,20072,San José del Progreso,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,1
12347,2020,20,Oaxaca,20073,Putla Villa de Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,5,4,4,2,4,7,4,4,4,7
12348,2020,20,Oaxaca,20074,Santa Catarina Quioquitani,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12349,2020,20,Oaxaca,20075,Reforma de Pineda,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,1
12350,2020,20,Oaxaca,20076,La Reforma,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12351,2020,20,Oaxaca,20077,Reyes Etla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,4,1,1,0,3,0,1,1
12352,2020,20,Oaxaca,20078,Rojas de Cuauhtémoc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,1,0,0,0,0,0,0
12353,2020,20,Oaxaca,20079,Salina Cruz,La familia,Violencia familiar,Violencia familiar,Violencia familiar,12,7,13,4,10,12,8,18,6,9,9,10
12354,2020,20,Oaxaca,20080,San Agustín Amatengo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
12355,2020,20,Oaxaca,20081,San Agustín Atenango,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
12356,2020,20,Oaxaca,20082,San Agustín Chayuco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,0,0,1,0,2,0,0
12357,2020,20,Oaxaca,20083,San Agustín de las Juntas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,3,5,4,1,1,3,2,5,2,3,2
12358,2020,20,Oaxaca,20084,San Agustín Etla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,0,0,1,0,1,0,0,1
12359,2020,20,Oaxaca,20085,San Agustín Loxicha,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,0,1,1,0,0,0,1,0,0
12360,2020,20,Oaxaca,20086,San Agustín Tlacotepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12361,2020,20,Oaxaca,20087,San Agustín Yatareni,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,1,0,0,1,1,1,1,2
12362,2020,20,Oaxaca,20088,San Andrés Cabecera Nueva,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12363,2020,20,Oaxaca,20089,San Andrés Dinicuiti,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
12364,2020,20,Oaxaca,20090,San Andrés Huaxpaltepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,1,0
12365,2020,20,Oaxaca,20091,San Andrés Huayápam,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,1,1,2,0,0,0,0,5,1,2,5
12366,2020,20,Oaxaca,20092,San Andrés Ixtlahuaca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,1,0,0
12367,2020,20,Oaxaca,20093,San Andrés Lagunas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12368,2020,20,Oaxaca,20094,San Andrés Nuxiño,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12369,2020,20,Oaxaca,20095,San Andrés Paxtlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,1,0,0,0,0,0,0
12370,2020,20,Oaxaca,20096,San Andrés Sinaxtla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,2,0,0
12371,2020,20,Oaxaca,20097,San Andrés Solaga,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12372,2020,20,Oaxaca,20098,San Andrés Teotilálpam,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
12373,2020,20,Oaxaca,20099,San Andrés Tepetlapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12374,2020,20,Oaxaca,20100,San Andrés Yaá,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12375,2020,20,Oaxaca,20101,San Andrés Zabache,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
